35.81243,139.71375,11
35.67359,139.69125,31
35.74301,139.71375,39
35.60417,139.69125,11
33.33645,129.70125,13
32.80423,130.71375,24
33.93809,130.96125,12
36.09011,140.20875,37
35.65045,139.75875,12
33.59099,130.42125,19
34.95625,135.77625,89
43.05525,141.33375,39
35.65045,139.73625,23
38.26527,140.88375,15
34.65543,135.03375,17
35.71987,139.66875,16
35.69673,139.71375,76
35.69673,139.73625,30
35.69673,139.69125,128
34.65543,135.50625,43
35.69673,139.60125,23
35.71987,139.80375,20
35.67359,139.78125,30
35.85871,139.96125,11
38.26527,140.86125,18
35.53475,139.69125,13
35.46533,139.62375,35
43.03211,141.37875,15
35.69673,139.42125,14
35.02567,135.75375,13
34.60915,135.50625,11
35.71987,139.71375,74
36.04383,140.18625,21
31.60095,130.55625,11
35.00253,135.77625,20
43.07839,141.35625,30
34.70171,135.19125,22
35.71987,139.82625,11
34.70171,135.50625,85
35.65045,139.69125,68
35.16451,136.92375,12
35.69673,139.75875,125
33.59099,130.39875,37
35.60417,139.73625,14
35.62731,139.80375,11
35.67359,139.71375,57
35.44219,139.62375,21
34.67857,135.50625,114
35.67359,139.80375,12
35.71987,139.73625,11
35.90499,139.62375,15
35.65045,139.66875,42
35.55789,139.71375,14
35.71987,139.69125,12
35.65045,139.33125,11
34.65543,133.93125,12
35.71987,139.75875,18
35.74301,139.78125,11
34.67857,135.48375,26
35.55789,139.64625,14
33.84553,132.76125,12
35.34963,139.53375,11
35.62731,139.71375,45
35.65045,139.71375,71
35.00253,135.75375,18
35.48847,139.44375,16
35.60417,139.60125,11
35.67359,139.75875,105
34.70171,135.52875,15
35.32649,139.39875,14
34.70171,135.48375,22
35.69673,139.62375,13
35.67359,139.73625,55
35.53475,139.44375,21
35.65045,140.02875,14
35.58103,139.66875,21
35.69673,139.80375,23
35.69673,139.64625,23
34.67857,135.19125,13
43.05525,141.35625,80
36.09011,140.09625,12
35.69673,139.78125,157
35.62731,139.73625,24
37.91817,139.06125,15
36.73803,137.01375,16
35.71987,139.60125,17
35.28021,139.66875,34
35.67359,139.66875,25
35.69673,139.57875,32
35.71987,139.78125,30
35.69673,139.66875,19
35.16451,136.90125,39
35.44219,139.64625,16
