1,239544804,34.47031,132.44625,45,1721,30261,0.26273428100205665,14.501266557
2,2590152079,35.76615,139.78125,5,224,30089,0.5042589292612257,13.167359466
3,609989771,34.70171,135.50625,1,5,30055,0.2510361074482207,13.856769074
4,2222305861,38.26527,140.88375,19,19,29896,0.2193913385674196,11.459365049
5,364058329,34.77113,137.37375,1,490,29901,0.26245666748913177,11.17083155
6,949865268,35.65045,139.30875,1,334,30411,0.24080236747534986,16.200472537
7,1147559046,35.81243,139.82625,5,1442,30071,0.26556373854119075,13.259303628
8,2447343002,34.74799,135.50625,1,136,29974,0.16921713138022232,12.775188993
9,2583213432,35.90499,139.42125,1,1124,30149,0.3006676253137289,12.429375054
10,1093887584,34.72485,137.46375,1,6327,29575,0.3252588701407513,12.380934946
11,530949163,34.97939,135.91125,1,665,30015,0.29769138247911414,13.331268415
12,850809871,34.12321,134.56125,1,4887,30195,0.26015775801665686,14.411459044
13,2379615794,35.74301,139.64625,4,221,30202,0.3226261009330731,14.379342781
14,1690937498,35.14137,136.06875,1,3379,30162,0.352308000546899,14.102590537
15,1041226908,34.74799,135.34875,1,44,30293,0.38585389174053464,15.227012623
16,167789720,35.69673,139.75875,1,6,30315,0.5512133251710878,14.433087285
17,136844666,33.79925,-118.33875,0,0,30215,0.1658095023210353,14.209081158
18,1065581316,34.70171,135.48375,1,20,29806,0.2715339653096067,9.537909379
19,1905081079,33.54471,130.35375,5,125,30169,0.18706482582775005,13.713122994
20,1307023502,34.86369,136.47375,1,901,30040,0.11783424986593789,12.80739545
21,1026225318,34.70171,135.52875,1,22,30124,0.5974475216551548,15.857384426
22,873088081,37.43223,140.38875,13,1845,30152,0.32952550538221353,16.852093124
23,224471714,34.95625,135.77625,1,1,30234,0.1344196006835368,17.599948507
24,2345655476,35.81243,139.80375,5,730,30118,0.23517630811987672,16.512983227
25,2606531006,34.67857,134.98875,1,609,30245,0.47667082624411483,19.061524888
26,1641143118,36.04383,136.22625,1,952,30166,0.3241120418800889,17.263091381
27,435800611,36.43721,139.35375,5,6202,30229,0.25532781809802985,15.684067757
28,452037373,34.95625,135.77625,1,1,30045,0.19551905426263827,14.359880407
29,1259896836,36.13639,139.62375,4,4548,29992,0.146864486199679,13.273662712
30,268576503,35.62731,138.52125,4,2294,30365,0.22700142766292133,20.170674494
31,443653120,35.62731,139.30875,2,552,30070,0.207270649338601,15.873291723
32,151899392,35.69673,140.65875,2,8044,30271,0.1921710412434461,19.509798876
33,1963111747,34.63229,133.90875,2,722,30200,0.2706009718058714,17.543165504
34,113604371,34.70171,136.49625,1,2352,30373,0.32535674352311345,23.012650632
35,1922912161,34.60915,135.52875,1,85,29846,0.39036934837586634,14.540129955
36,1659336752,36.32151,139.46625,4,1983,30193,0.24337279505516793,16.657823257
37,520270980,35.71987,139.55625,3,620,29881,0.21394313620907202,17.32388765
38,1287956666,34.97939,132.19875,52,5437,30225,0.39577275198096534,16.190666801
39,149567845,35.58103,139.66875,2,151,30048,0.4402261484673273,13.794350175
40,196477184,34.77113,135.50625,4,6,29618,0.23355805227112422,14.275577353
41,772643624,35.67359,139.69125,4,19,29793,0.1355623157843303,12.527370221
42,1384968312,33.47529,130.53375,4,924,29991,0.27405999058532077,15.676259256
43,512645352,33.56785,130.35375,4,122,30125,0.3030469148501034,16.064316867
44,1279375561,43.12467,141.28875,9,923,30065,0.323013481302688,14.078125276
45,567364315,35.58103,139.57875,5,543,29577,0.33466071114155105,13.857259655
46,951290221,32.82737,130.80375,4,4009,30267,0.3598858781494683,17.452522313
47,1399522368,33.63727,130.66875,4,1897,29574,0.2265341627908386,13.52776178
48,984012882,35.69673,139.91625,1,523,30048,0.14491856513359488,13.831901862
49,512793926,34.40089,135.30375,1,49,30226,0.4466075921101227,17.001087986
50,144580080,34.72485,135.50625,1,34,30289,0.3480141589829394,19.614798601
51,523276726,35.65045,139.28625,5,1185,30074,0.3027658819633096,14.882478937
52,1701009932,26.27875,127.74375,60,393,30144,0.6055311692529045,16.285616337
53,350800915,35.67359,139.87125,1,114,30429,1.0928109250282936,20.305933029
54,255741633,34.72485,135.50625,1,15,30373,0.4237901598646382,19.781816555
55,129728570,35.95127,139.69125,2,744,30347,0.2949417598863073,18.927517542
56,251939849,34.72485,135.52875,1,146,29975,0.3149960407119537,14.213449562
57,1060409904,42.96269,144.10125,190,11914,30161,0.3084858006535725,15.045578441
58,837864090,39.72309,140.14125,18,104,30303,0.18403744105358585,17.969735496
59,2816926939,31.60095,130.98375,33,2006,30261,0.30217923634280486,18.43599177
60,259466613,39.19087,140.47875,3,3367,29609,0.09496790570734587,11.484076155
61,276110231,35.11823,136.99125,1,458,30227,0.22601699488278265,17.16369836
