35.46533,140.05125,3
42.61559,141.49125,1
36.22895,137.98125,2
35.07195,134.02125,3
35.53475,139.78125,3
43.03211,141.42375,6
36.59919,136.65375,3
35.37277,136.74375,1
36.50663,140.61375,1
43.14781,141.33375,2
36.69175,139.75875,2
38.38097,141.15375,1
35.18765,136.87875,1
33.47529,130.69125,3
35.41905,136.76625,3
43.14781,141.24375,1
34.56287,135.64125,2
32.82737,129.79125,1
35.04881,136.00125,1
33.54471,133.52625,1
35.81243,139.71375,11
36.11325,136.27125,2
34.65543,134.96625,2
35.99755,139.37625,1
38.93633,141.13125,1
37.57107,140.45625,1
35.04881,137.05875,1
34.10007,134.51625,1
34.86369,137.05875,1
43.05525,141.42375,4
33.49843,130.51125,9
36.34465,139.37625,1
35.67359,139.60125,4
34.97939,135.73125,1
32.82737,131.09625,1
35.09509,139.08375,1
33.89181,130.84875,1
39.95449,140.07375,1
33.61413,130.44375,2
34.63229,136.47375,3
34.72485,135.46125,2
35.37277,136.27125,1
34.35461,132.44625,2
34.86369,136.47375,1
34.86369,136.40625,2
24.38127,124.21125,1
37.94131,139.10625,1
43.07839,141.51375,1
37.82561,138.99375,1
35.37277,138.92625,1
36.76117,140.41125,1
34.67857,135.59625,2
34.77113,137.73375,1
34.60915,135.46125,1
35.83557,139.84875,1
36.52977,136.58625,1
35.58103,139.60125,1
35.67359,139.69125,31
35.78929,140.32125,1
34.23891,132.62625,1
35.74301,139.69125,4
35.04881,136.90125,1
36.18267,140.41125,2
35.21079,136.87875,1
35.74301,139.71375,39
35.28021,132.87375,1
35.92813,139.48875,1
34.26205,135.32625,1
34.72485,135.32625,1
38.28841,140.32125,3
35.55789,139.48875,1
34.35461,134.02125,1
35.53475,139.62375,3
34.60915,135.43875,1
36.48349,140.38875,1
34.35461,132.35625,1
38.31155,140.88375,2
34.70171,136.51875,5
32.80423,130.69125,1
35.60417,139.69125,11
35.51161,139.62375,5
34.42403,132.35625,1
34.70171,135.59625,4
34.74799,135.46125,1
34.23891,135.16875,1
35.74301,139.96125,1
35.00253,135.68625,4
35.81243,139.46625,1
36.02069,140.05125,1
35.97441,140.09625,1
42.77757,141.67125,6
36.39093,138.25125,2
34.74799,135.43875,1
34.86369,132.01875,1
35.46533,139.35375,2
35.67359,139.55625,1
35.88185,139.39875,1
34.56287,135.84375,2
35.76615,139.57875,1
34.95625,137.17125,1
36.29837,139.17375,3
35.28021,138.65625,1
37.06199,140.79375,1
35.32649,139.55625,9
33.59099,130.37625,2
35.85871,139.60125,2
36.32151,138.76875,1
33.33645,129.70125,13
34.93311,135.79875,1
35.58103,139.64625,5
35.07195,136.83375,1
34.79427,135.39375,1
32.80423,130.71375,24
35.30335,140.36625,1
35.62731,138.52125,2
35.60417,139.55625,2
33.93809,130.96125,12
26.23247,127.74375,4
35.65045,139.62375,7
34.40089,132.46875,10
34.70171,135.57375,2
34.86369,135.66375,1
34.37775,132.46875,5
39.37599,140.05125,1
38.28841,140.92875,1
38.28841,140.90625,1
33.75297,130.48875,1
40.50985,141.51375,3
34.33147,134.06625,2
35.34963,139.51125,1
34.86369,135.75375,1
34.63229,135.52875,3
33.96123,131.25375,4
35.09509,138.97125,1
36.55291,136.67625,10
35.16451,138.90375,1
42.91641,141.58125,1
35.39591,139.91625,1
35.00253,138.40875,2
32.94307,130.55625,3
33.54471,130.39875,1
34.97939,136.63125,2
37.94131,139.06125,1
35.30335,139.48875,1
37.40909,140.38875,4
36.13639,140.07375,3
35.88185,136.20375,1
36.29837,139.96125,1
35.37277,132.76125,1
34.63229,135.07875,3
34.60915,135.70875,1
34.70171,133.86375,1
35.32649,139.48875,3
24.49697,124.23375,1
35.65045,139.87125,8
34.86369,134.53875,1
34.49345,135.43875,4
36.29837,138.81375,1
36.09011,140.20875,37
35.65045,139.75875,12
35.88185,139.78125,1
35.78929,139.69125,2
35.88185,139.98375,3
35.41905,139.57875,1
38.40411,140.27625,1
36.80745,139.33125,1
38.05701,140.77125,5
40.30159,141.78375,2
33.59099,130.42125,19
34.63229,135.55125,1
37.91817,140.11875,2
35.53475,139.21875,1
33.84553,132.73875,3
35.74301,139.80375,5
34.77113,138.02625,1
33.54471,130.48875,3
35.76615,139.96125,2
34.58601,133.75125,1
34.95625,135.77625,89
35.25707,136.90125,2
