35.62731,139.51125,1
35.69673,139.69125,7
35.78929,139.48875,1
35.67359,139.66875,3
34.81741,135.34875,1
35.67359,139.48875,4
35.58103,139.66875,1
36.43721,138.97125,1
35.65045,139.55625,268
35.67359,139.53375,206
26.30189,127.76625,1
35.71987,139.35375,1
35.67359,139.64625,8
35.67359,139.71375,2
35.67359,139.62375,3
35.60417,139.55625,1
35.99755,139.39875,1
35.71987,139.78125,1
35.78929,139.93875,1
35.53475,139.44375,2
31.76293,130.78125,1
35.69673,139.57875,2
35.65045,139.53375,1410
35.67359,139.73625,1
35.69673,139.73625,1
35.65045,139.73625,2
35.67359,139.44375,2
35.62731,139.55625,5
35.83557,139.57875,1
35.69673,139.66875,2
35.65045,139.44375,3
35.62731,139.78125,1
35.67359,139.55625,76
35.69673,139.44375,1
35.74301,139.80375,1
35.62731,139.24125,2
26.23247,127.72125,1
35.48847,139.33125,1
35.65045,139.51125,11
35.78929,139.98375,1
35.67359,139.51125,6
35.67359,139.46625,3
36.41407,139.03875,2
35.71987,139.28625,1
35.69673,139.53375,2
35.58103,139.69125,5
35.62731,138.54375,1
35.67359,139.80375,1
35.78929,139.44375,1
35.62731,139.53375,3
35.67359,139.42125,1
35.65045,138.54375,2
35.76615,139.73625,1
35.71987,139.60125,2
35.65045,139.42125,2
35.37277,136.60875,1
35.62731,139.57875,1
35.67359,139.57875,73
35.37277,136.74375,1
35.69673,139.55625,1
35.74301,139.62375,1
33.24389,131.72625,1
35.37277,136.72125,2
35.69673,139.75875,2
35.69673,139.78125,2
35.53475,139.51125,2
35.88185,139.78125,1
35.65045,139.57875,140
33.24389,130.42125,1
35.69673,139.51125,1
35.62731,139.82625,1
34.95625,135.77625,1
35.69673,139.80375,1
37.47851,139.66875,1
35.65045,139.69125,1
35.67359,139.75875,1
35.67359,139.60125,6
35.44219,140.09625,1
