35.51161,139.39875,0.03074
35.53475,139.39875,0.04677
35.55789,139.39875,0.02949
35.58103,139.39875,0.01141
35.60417,139.39875,0.04333
35.62731,139.39875,0.18436
35.65045,139.39875,0.35108
35.67359,139.39875,0.32534
35.69673,139.39875,0.17047
35.71987,139.39875,0.06533
35.51161,139.42125,0.11703
35.53475,139.42125,0.18532
35.55789,139.42125,0.11732
35.58103,139.42125,0.03851
35.60417,139.42125,0.09993
35.62731,139.42125,0.42914
35.65045,139.42125,0.84778
35.67359,139.42125,0.83257
35.69673,139.42125,0.44435
35.71987,139.42125,0.13623
35.51161,139.44375,0.18802
35.53475,139.44375,0.29785
35.55789,139.44375,0.18845
35.58103,139.44375,0.05956
35.60417,139.44375,0.14121
35.62731,139.44375,0.61808
35.65045,139.44375,1.29729
35.67359,139.44375,1.37108
35.69673,139.44375,0.76945
35.71987,139.44375,0.23317
35.51161,139.46625,0.14616
35.53475,139.46625,0.23156
35.55789,139.46625,0.14842
35.58103,139.46625,0.10249
35.60417,139.46625,0.65445
35.62731,139.46625,2.70948
35.65045,139.46625,4.90164
35.67359,139.46625,4.13492
35.69673,139.46625,1.75962
35.71987,139.46625,0.39784
35.51161,139.48875,0.14616
35.53475,139.48875,0.23168
35.55789,139.48875,0.16991
35.58103,139.48875,0.60667
35.60417,139.48875,5.66532
35.62731,139.48875,22.93342
35.65045,139.48875,38.6301
35.67359,139.48875,28.29841
35.69673,139.48875,9.67505
35.71987,139.48875,1.66127
35.51161,139.51125,0.18804
35.53475,139.51125,0.29995
35.55789,139.51125,0.28279
35.58103,139.51125,2.32571
35.60417,139.51125,22.66392
35.62731,139.51125,91.63689
35.65045,139.51125,153.17012
35.67359,139.51125,110.17946
35.69673,139.51125,36.40756
35.71987,139.51125,5.92783
35.51161,139.53375,0.11704
35.53475,139.53375,0.18905
35.55789,139.53375,0.2892
35.58103,139.53375,3.95399
35.60417,139.53375,38.67549
35.62731,139.53375,156.22139
35.65045,139.53375,261.56689
35.67359,139.53375,188.96782
35.69673,139.53375,62.86319
35.71987,139.53375,10.28551
35.51161,139.55625,0.02939
35.53475,139.55625,0.05119
35.55789,139.55625,0.17943
35.58103,139.55625,3.15759
35.60417,139.55625,30.40407
35.62731,139.55625,122.66415
35.65045,139.55625,207.37159
35.67359,139.55625,153.33316
35.69673,139.55625,53.07506
35.71987,139.55625,9.14374
35.51161,139.57875,0.00295
35.53475,139.57875,0.00685
35.55789,139.57875,0.0752
35.58103,139.57875,1.39949
35.60417,139.57875,13.24056
35.62731,139.57875,53.70292
35.65045,139.57875,93.22564
35.67359,139.57875,72.87861
35.69673,139.57875,27.55239
35.71987,139.57875,5.36078
35.51161,139.60125,0.00017
35.53475,139.60125,0.00124
35.55789,139.60125,0.02181
35.58103,139.60125,0.4077
35.60417,139.60125,3.86802
35.62731,139.60125,16.01526
35.65045,139.60125,29.11418
35.67359,139.60125,24.70718
35.69673,139.60125,10.49581
35.71987,139.60125,2.47631
35.74301,139.57875,0.61753
35.76615,139.57875,0.06695
35.78929,139.57875,0.03011
35.74301,139.60125,0.48663
35.76615,139.60125,0.11578
35.78929,139.60125,0.034
35.58103,139.62375,0.10557
35.60417,139.62375,0.73502
35.62731,139.62375,3.14485
35.65045,139.62375,6.36218
35.67359,139.62375,6.31597
35.69673,139.62375,3.21338
35.71987,139.62375,0.99393
35.74301,139.62375,0.34091
35.76615,139.62375,0.12614
35.78929,139.62375,0.02983
35.58103,139.64625,0.21594
35.60417,139.64625,0.22375
35.62731,139.64625,0.5969
35.65045,139.64625,1.72055
35.67359,139.64625,2.50967
35.69673,139.64625,1.74604
35.71987,139.64625,0.65671
35.74301,139.64625,0.20975
35.76615,139.64625,0.07259
35.78929,139.64625,0.016
35.58103,139.66875,0.61191
35.60417,139.66875,0.42324
35.62731,139.66875,0.38902
35.65045,139.66875,1.10106
35.67359,139.66875,1.98528
35.69673,139.66875,1.80037
35.71987,139.66875,0.8258
