1,63047759,35.69673,139.64625,2,49,30210,0.2261092684209959,66.273543274
2,1472203082,34.74799,135.59625,1,71,29962,0.25515050621847657,29.394967481
3,1426696440,35.41905,132.91875,49,5697,29983,0.31433857936314435,24.242993972
4,149439103,32.80423,130.71375,7,28,30245,0.3704091746657254,36.372951144
5,255411883,26.20933,127.74375,34,889,30453,0.32765263007086237,65.22059557
6,1655689670,39.02889,141.62625,20,4610,30478,0.34235871283468033,32.431768599
7,325498914,43.05525,141.35625,13,13,30365,0.32160727618970714,29.897486728
8,14208713,33.59099,130.39875,6,6,30265,0.24781803063590435,23.30464992
9,31015944,35.76615,139.53375,1,87,29640,0.5061208031088278,14.902741706
10,957229579,34.49345,136.76625,1,1756,30151,0.3834082960848687,18.03480668
11,18431176,34.70171,135.50625,1,1,30437,0.3902379254846968,29.642930772
12,59103302,34.70171,135.19125,1,17,30419,0.2586175035369368,28.565851279
13,622932248,35.71987,139.78125,2,23,30404,0.4436586547102784,26.851093047
14,33425636,35.83557,139.91625,2,316,30325,0.18816412974729715,24.016307199
15,217047162,35.60417,139.46625,4,1753,30125,0.21648130273981492,18.345284478
16,2843848459,35.09509,137.03625,1,3079,30145,0.1764294333160889,18.275255185
17,1386968851,35.78929,139.80375,2,233,30557,0.3552583750748702,31.530539953
18,158440642,33.61413,130.84875,4,13475,30237,0.42895975758720295,17.827038234
19,430504246,35.71987,139.35375,5,734,30260,0.6162456533687459,19.096350118
20,454741179,35.69673,139.75875,2,7,30355,0.31007333169367574,22.88655055
21,131128662,34.74799,137.41875,1,1620,30391,0.14217369993051598,20.630445655
22,1648056038,34.74799,135.48375,1,160,29470,0.43295963211104893,16.041365261
23,2650054098,34.72485,135.12375,1,1275,30027,0.3752283609013296,16.489230773
24,474796622,35.65045,138.54375,5,727,30353,0.2931986721134078,21.322395818
25,31812028,34.86369,135.86625,1,7418,30285,0.23501302062878235,20.164066196
26,525303623,36.43721,139.26375,5,3945,30003,0.26603804038557727,14.54010253
27,415325981,35.48847,139.46625,5,728,30115,0.27537669730408576,18.047525632
28,272812538,36.71489,139.71375,2,3206,30372,0.21249768263086227,22.283961115
29,294926749,35.55789,139.57875,2,474,30388,0.3424936046558501,22.098149722
30,421079309,35.85871,139.60125,1,843,30215,0.20647046629802943,19.383287284
31,535053314,33.89181,130.69125,4,1020,30162,0.2681688058649444,17.535907588
32,200776110,35.69673,139.39875,2,648,30217,0.16979802848814085,16.61637752
33,26395006,35.18765,137.03625,1,1126,30474,0.2869261033167178,23.734044857
34,33369158,36.09011,139.37625,3,5857,30234,0.16152220216795174,17.058688624
35,776152074,50.41377,-104.56875,0,0,30195,0.29087468723259374,19.060612964
36,1119165104,38.56609,140.77125,18,1998,30163,0.27913265649222563,16.568741228
37,126804672,35.62731,139.78125,2,60,30304,0.5182469930695033,20.913409758
38,550296742,34.63229,135.61875,1,173,30157,0.19178227330182995,17.997886276
39,68371366,35.67359,139.66875,2,37,30350,0.2838629885634717,22.423193338
40,173787609,35.60417,140.11875,2,38,30157,0.24907289128824073,17.242723955
41,848929525,32.82737,130.71375,4,427,30295,0.27484808192700333,19.47908696
42,2367171865,35.34963,136.90125,1,1203,30060,0.5185517137926534,15.986348773
43,178573508,34.56287,135.59625,1,53,30089,0.19427896134090497,15.895233839
44,128544399,32.59597,131.68125,27,2525,30208,0.6546628143042503,17.254817113
45,618472834,35.71987,139.62375,5,1019,30228,0.5881246235901066,18.747007671
46,45807633,1.31069,103.87125,0,0,30511,0.29114263729763235,25.888536004
47,2268756073,33.89181,130.73625,4,1468,30078,0.298851888235234,14.932361881
48,1923668407,35.16451,136.87875,1,3,30213,0.20841589180268463,17.993229399
49,2323979228,34.70171,135.57375,1,55,29878,0.36616335300431024,15.629194439
50,218044153,35.21079,136.99125,1,1631,30353,0.3945371686682405,19.330544407
51,56706339,35.14137,138.90375,1,1695,30243,0.2698742309691859,15.394919205
52,559151678,34.72485,135.37125,1,170,30246,0.4313503459241683,19.513225587
53,188933758,38.26527,140.88375,5,5,30204,0.8116571212449853,17.510706269
54,1479726043,37.24711,139.87125,20,15289,30018,0.28181835166059604,15.148749999
55,1062982050,34.84055,135.46125,1,2109,30132,0.36713936124014335,16.589238805
56,144044031,32.73481,129.88125,4,461,30337,0.5000376378905823,19.136789246
57,56853367,37.91817,139.03875,31,119,30119,0.1129508388690419,15.665906021
58,44629928,35.60417,139.66875,1,60,30310,1.8794189522413591,19.797021293
59,830222000,31.92491,131.36625,31,6198,30285,0.26195798402240145,17.734606094
60,101512867,35.67359,139.75875,1,2,30176,0.607787856891559,15.619193241
61,196521185,35.16451,136.90125,1,13,30558,0.47666681219652285,25.628018954
62,1077034561,35.83557,139.64625,5,596,30229,0.5195804993207499,17.197643435
63,112873104,34.67857,135.50625,1,3,30096,0.19887975365442911,15.525237794
64,2598019717,39.72309,141.08625,108,6904,30308,0.2359760947113033,19.405984582
65,40496302,35.69673,139.78125,1,1,30351,1.1080800646885622,19.003260843
66,1047376364,35.46533,134.24625,1,1622,30195,0.3336953079203121,16.107694992
67,1364402318,40.81067,140.74875,133,424,30243,0.3175121052029295,17.689206888
68,101297821,35.69673,139.71375,1,7,30313,0.825524515845134,18.927009528
69,137380318,34.93311,135.79875,1,384,30126,0.19945787561834336,16.504020086
70,190669841,41.78255,140.79375,11,730,30186,0.16433842821691033,15.576390383
71,715974888,35.67359,139.84875,3,370,30338,0.3357989661894713,20.494075039
72,30322690,34.70171,135.50625,1,1,30308,1.020486707729175,18.443013728
73,340615144,40.50985,141.49125,198,271,30450,0.20328217272763774,20.51847451
74,272855968,35.69673,139.78125,1,1,30051,0.8736538383487451,14.305441838
75,116699600,35.07195,136.69875,2,1234,30237,0.3927854085703227,16.907499227
76,896528546,36.04383,139.53375,5,1516,30290,0.4215638005854815,18.37127612
77,367214081,35.67359,139.73625,4,25,30358,0.4683668520347164,19.183628249
78,106319782,35.69673,139.71375,2,10,30340,0.1590467737142107,19.444756688
79,216268222,35.69673,139.84875,4,365,30292,0.2462243050779225,17.339791671
80,1082752050,34.70171,135.73125,1,1490,30375,0.2308595220617248,20.035615583
81,53304186,32.80423,130.75875,10,325,30413,0.2576095811450283,21.580425051
82,379698108,37.75619,140.45625,12,101,30376,0.25436806427708847,19.707283699
83,845905063,37.87189,138.94875,157,1417,30019,0.2886404980828418,16.308028135
84,2681463548,42.98583,141.42375,9,561,29682,0.18161949772569483,15.275965889
85,541575226,37.91817,139.08375,13,1396,30085,0.205454763591676,15.775320693
86,18548730,34.70171,135.50625,1,1,30219,0.3584757085450522,17.979994267
87,610686637,38.26527,140.88375,18,18,30274,0.21395567391324397,17.979749263
88,96363901,34.95625,135.77625,1,1,30335,0.1500059492149627,19.982103824
89,1977481076,35.55789,139.66875,3,475,29742,0.1562614706984682,11.681926977
90,551971882,34.67857,135.50625,1,2,30072,0.34618568597569865,18.261136632
91,2324558131,38.19585,140.86125,20,1187,29786,0.2897084329638913,14.480274394
92,109462854,35.62731,139.78125,1,38,30376,0.25768877186149597,19.87616613
93,5631872,35.69673,139.78125,1,1,30278,0.45209494382141224,19.251987216
94,1630418203,33.82239,132.80625,47,2438,30213,0.20511505623160237,18.164785351
95,1311958452,33.26703,130.35375,4,4061,30180,0.22550716128388607,17.560204806
96,1602039662,35.69673,139.44375,5,690,29908,0.32207875333394687,16.05811809
97,110127256,35.71987,139.71375,1,4,30210,0.4056363571219759,17.287802871
98,469064945,39.65367,141.17625,20,2219,30212,0.22508836231962906,17.464405413
99,537003857,43.07839,141.35625,11,34,30257,0.2509078561502095,18.179099251
100,135466702,35.88185,140.59125,2,4498,30483,0.2732217979830847,22.89686038
101,227723233,36.32151,139.01625,2,231,30260,0.25896632922732,18.381356801
102,614405233,35.00253,135.70875,1,248,30358,0.30348186911696695,18.596731729
103,66937934,35.53475,139.44375,2,14,30157,0.2792855867494338,16.564990472
104,121274621,34.84055,135.55125,1,788,29595,1.7501666201416928,9.422719519
105,1337753958,35.04881,135.77625,1,401,30216,0.2395010231609053,16.861283925
106,6495742,35.71987,139.78125,1,8,30421,0.3410390823034738,20.462785658
107,1111593476,33.31331,130.53375,4,245,30266,0.32451324841359164,18.106435685
108,1605958219,35.16451,137.05875,1,1362,30247,0.24867252720917124,17.097481054
109,464701244,34.49345,135.39375,1,59,30190,0.28843583121236677,16.940483586
110,76269052,35.69673,139.42125,1,25,30183,0.6685249559532467,16.134865135
111,147532069,33.61413,130.44375,7,828,30461,0.3424509368167467,22.319483577
112,587220159,35.39591,136.85625,1,1973,30133,0.5731711070044408,15.503302045
113,190234279,35.65045,139.44375,1,265,30272,0.4081252152904618,17.695087174
114,1875694675,34.49345,135.57375,1,498,30079,0.29232603799181595,16.60623475
115,2646603434,34.05379,131.61375,4,5629,29939,0.27250254012399594,15.061450077
116,768976482,35.65045,139.69125,1,4,30198,0.4441329069985252,15.917185793
117,1139480210,33.31331,130.51125,4,354,30104,0.3077571271273107,16.175051527
118,298987979,35.69673,139.78125,1,1,30357,0.35655208774330527,20.00107984
119,2301890437,35.85871,139.66875,2,144,30311,0.13898312677754743,16.436341787
120,1412176328,34.28519,133.77375,21,3654,30286,0.2068188459831247,17.818052525
121,88442153,34.67857,135.50625,1,3,30353,0.208374611535588,19.436188142
122,1902394470,34.44717,133.81875,2,4816,30171,0.5822695157418214,16.08311135
123,271092166,36.27523,139.37625,2,776,30326,0.47653068147178845,19.128981221
124,112407884,35.69673,139.78125,1,1,30419,0.31945163352656064,21.48256785
125,70360464,35.55789,139.37625,2,1980,30391,0.24413719856051097,21.789250405
126,84617104,43.05525,141.35625,9,9,30340,0.18351759711380772,19.562493232
127,2354456082,35.88185,139.75875,2,896,30309,0.2917476186910451,18.87918676
128,124155742,35.83557,139.91625,1,153,30161,0.3151379199492793,15.383492753
129,1124294186,35.48847,136.78875,1,2225,30100,0.2276387692176859,16.232720938
130,2307729588,35.67359,139.66875,2,41,30169,0.21794083026262798,17.277078601
131,118607328,35.71987,139.71375,2,7,30553,0.36589713740425217,24.522011068
132,903926916,36.32151,139.44375,4,1653,30189,0.30022974723442747,17.099714229
133,14511693,35.28021,136.27125,1,698,30385,0.22782624010654873,20.515544877
134,69886878,34.67857,135.50625,1,3,30415,0.24768754931145798,19.591782078
135,135530118,34.72485,135.41625,1,234,29824,0.13333323091730392,13.902157975
136,77412693,35.67359,139.75875,2,3,30467,0.26246955208629597,21.809474271
137,127408054,35.62731,139.51125,5,2202,30352,0.3596793281455603,18.527219265
138,138932719,35.69673,139.64625,1,42,30508,0.7769245090955782,24.178639912
139,610829834,35.25707,137.14875,1,3647,30084,0.25563239015273553,15.956359485
140,119718167,36.13639,137.23875,13,2755,30250,0.31406458344864524,18.656390359
141,301982778,35.65045,139.51125,4,1117,30292,0.3305793663186526,18.876124503
142,2584862437,35.97441,139.62375,5,1685,29356,0.2531531458759884,14.942877253
143,117360743,34.72485,137.84625,12,579,30311,0.6256289603720704,18.032956585
144,220658211,35.76615,139.57875,2,1197,30379,0.29272749230602907,20.639326389
145,105122126,35.37277,136.94625,1,1226,30342,0.16409917115864003,19.050015041
146,231374357,34.88683,135.19125,1,2620,30220,0.21985830610264404,18.22258641
147,612551420,35.60417,139.69125,2,337,30230,0.2225608999157687,18.450704302
148,162954182,34.81741,135.23625,1,2230,30422,0.25018805317354054,19.903374615
149,137524437,35.67359,139.69125,2,22,30264,0.15355501150619227,18.142544325
150,2561269560,35.16451,136.96875,1,790,29751,0.17524756886234868,11.816284624
151,263985603,35.71987,140.05125,1,44,30243,0.4143206251725397,18.24367303
152,135039382,34.56287,135.50625,1,124,30408,0.3811958125257308,19.920947519
153,110605762,35.69673,139.69125,1,1,30431,0.41433271687142104,20.515605918
