1,239544804,34.47031,132.44625,11,44,1063,2560,1.441234,4.277203,561.001696,181.857468,0.660000
2,2590152079,35.76615,139.78125,1,3,3,1986,0.434066,6.056173,31.459178,30.372829,0.480000
3,609989771,34.70171,135.50625,14,20,20,5145,1.313917,12.521559,382.193707,45.007832,0.880000
4,2222305861,38.26527,140.88375,5,11,36,1670,0.286848,3.110001,327.090319,145.896489,0.360000
5,364058329,34.77113,137.37375,2,4,4,1899,0.615167,4.671800,591.586826,421.720791,0.380000
6,949865268,35.65045,139.30875,1,1,9,5610,1.327094,9.781537,127.770877,252.861213,0.890000
7,1147559046,35.81243,139.82625,1,1,8,2765,1.090873,6.705424,61.015488,118.812935,0.510000
8,2447343002,34.74799,135.50625,1,1,24,2797,0.394302,3.747353,88.559745,104.732524,0.560000
9,2583213432,35.90499,139.42125,1,2,25,4366,9.353194,43.262225,17.602670,6.364347,0.560000
10,1093887584,34.72485,137.46375,1,1,46,1128,2.413870,9.865828,13.197195,18.801364,0.420000
11,530949163,34.97939,135.91125,1,1,2,2407,4.465031,15.546204,75.976426,134.575987,0.530000
12,850809871,34.12321,134.56125,7,53,492,2409,0.471288,3.133839,368.203016,169.872937,0.680000
13,2379615794,35.74301,139.64625,2,2,7,2732,2.082328,8.966947,69.514509,113.211546,0.620000
14,1690937498,35.14137,136.06875,2,13,333,1545,0.840849,4.728532,154.812825,163.460928,0.580000
15,1041226908,34.74799,135.34875,1,1,1,4475,6.094189,29.118062,6.082305,5.726756,0.870000
16,167789720,35.69673,139.75875,1,1,4,6884,2.070272,17.641229,14.595987,26.317151,0.850000
17,1065581316,34.70171,135.48375,1,23,33,1277,14.754548,23.140295,255.599648,171.339469,0.270000
18,1905081079,33.54471,130.35375,1,1,22,2460,6.724739,11.686272,431.522873,313.958275,0.600000
19,1307023502,34.86369,136.47375,1,52,52,868,0.640765,5.106101,147.979278,105.963360,0.620000
20,1026225318,34.70171,135.52875,1,1,1,5333,22.444396,83.649890,18.936725,14.805482,0.610000
21,873088081,37.43223,140.38875,14,14,96,1753,1.473443,17.428115,412.605063,80.635477,0.600000
22,224471714,34.95625,135.77625,15,15,15,3098,11.194803,70.875573,404.055784,13.056103,0.650000
23,2345655476,35.81243,139.80375,1,1,14,1788,1.120625,9.173087,48.933864,119.484480,0.560000
24,2606531006,34.67857,134.98875,1,2,53,2621,8.835174,29.097521,94.625102,175.769531,0.730000
25,1641143118,36.04383,136.22625,3,146,467,1850,4.034483,9.052236,364.373278,172.529275,0.570000
26,435800611,36.43721,139.35375,1,107,401,2867,4.906037,21.711239,116.928184,243.957388,0.520000
27,452037373,34.95625,135.77625,1,10,10,2725,5.013889,14.383171,90.123811,39.615146,0.400000
28,1259896836,36.13639,139.62375,1,2,1149,2476,1.474766,8.731382,232.909972,335.460760,0.400000
29,268576503,35.62731,138.52125,1,98,175,3329,10.466670,19.067075,200.782307,254.920112,0.810000
30,443653120,35.62731,139.30875,1,3,6,2392,26.577857,46.061588,56.071842,92.133960,0.610000
31,151899392,35.69673,140.65875,1,303,31366,3214,2.045302,6.751743,252.229427,303.545950,0.970000
32,1963111747,34.63229,133.90875,2,3,3,1010,1.880816,8.578725,161.977877,124.020125,0.650000
33,113604371,34.70171,136.49625,3,508,2712,5635,2.482153,19.519880,304.472730,279.358976,1.640000
34,1922912161,34.60915,135.52875,1,1,12,2468,1.094571,5.812619,45.355212,115.552375,0.420000
35,1659336752,36.32151,139.46625,1,134,31366,2958,2.239732,6.367509,341.237339,280.031727,0.590000
36,520270980,35.71987,139.55625,2,4,505,2585,3.259325,10.171253,71.633257,86.051995,0.840000
37,1287956666,34.97939,132.19875,3,3,31366,1511,1.385994,6.791609,313.128497,323.008704,0.540000
38,149567845,35.58103,139.66875,1,10,19,2357,4.986450,12.787616,50.933295,112.667710,0.470000
39,196477184,34.77113,135.50625,1,1,1,4228,1211.068693,2326.711076,277.657154,174.504125,1.270000
40,772643624,35.67359,139.69125,6,6,22,1144,0.458931,2.138325,460.707973,334.277830,0.410000
41,1384968312,33.47529,130.53375,2,2,6,1694,1.912841,6.010002,159.325712,321.769650,0.490000
42,512645352,33.56785,130.35375,1,1,41,3379,4.396809,9.169876,254.463367,298.923459,0.510000
43,1279375561,43.12467,141.28875,1,1,11,1429,2.970950,8.937561,461.873035,460.822915,0.410000
44,567364315,35.58103,139.57875,1,2,9,2277,2.000205,4.086850,47.172379,112.467652,0.440000
45,951290221,32.82737,130.80375,1,1,101,2730,1.433786,12.258353,171.037875,286.872561,0.590000
46,1399522368,33.63727,130.66875,2,31,912,1476,4.629189,9.456651,247.201659,371.913680,0.360000
47,984012882,35.69673,139.91625,1,1,6,3031,0.908965,7.937534,10.146770,12.963403,0.530000
48,512793926,34.40089,135.30375,1,15,15,2802,0.856220,5.436253,109.693558,161.034581,0.600000
49,144580080,34.72485,135.50625,1,2,13,3561,1.858744,11.224159,290.494590,315.644195,1.020000
50,523276726,35.65045,139.28625,1,20,52,3246,4.023070,23.231545,134.498939,129.728257,0.460000
51,1701009932,26.27875,127.74375,1,1,2,1290,3.587815,20.297399,3.937566,2.607242,0.660000
52,350800915,35.67359,139.87125,1,1,2,7009,10.061613,45.352030,5.756637,3.498277,1.060000
53,255741633,34.72485,135.50625,1,1,1,4972,2.828726,22.935690,5.461641,3.109398,0.970000
54,129728570,35.95127,139.69125,1,3,10,4814,3.513307,23.711998,57.254343,72.496812,0.860000
